time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error,e,ec
3.99,-83,-83,1.19,-2,-4,0,0,1,0,-0.12,-0.29
3.995001,-95,-95,1.31,-2,-4,0,0,1,0,-0.13,-0.25
4,-105,-105,1.48,-2,-2,0,0,1,0,-0.15,-0.33
4.004999,-120,-120,1.47,-2,-2,0,0,1,0,-0.15,0.02
4.01,-113,-113,1.57,-4,-4,0,0,1,0,-0.16,-0.22
4.014999,-126,-126,1.61,-4,-4,0,0,1,0,-0.16,-0.07
4.02,-126,-126,1.62,-2,-2,0,0,1,0,-0.16,-0.02
4.025,-126,-126,1.51,-2,-2,0,0,1,0,-0.15,0.22
4.030001,-110,-110,1.61,-6,-4,0,0,1,0,-0.16,-0.21
4.035,-129,-129,1.61,-6,-4,0,0,1,0,-0.16,0.01
4.040001,-125,-125,1.59,-4,-4,0,0,1,0,-0.16,0.04
4.045,-122,-122,1.38,-4,-4,0,0,1,0,-0.14,0.43
4.049999,-93,-93,1.43,-4,-6,0,0,1,0,-0.14,-0.11
4.055,-113,-113,1.19,-4,-6,0,0,1,0,-0.12,0.47
4.059999,-79,-79,1.14,-6,-6,0,0,1,0,-0.11,0.11
4.065001,-86,-86,0.94,-6,-6,0,0,1,0,-0.09,0.39
4.07,-65,-65,0.9,-6,-6,0,0,1,0,-0.09,0.07
4.075001,-69,-69,0.64,-6,-6,0,0,1,0,-0.06,0.53
4.08,-41,-41,0.56,-4,-4,0,0,1,0,-0.06,0.15
4.084999,-42,-42,0.41,-4,-4,0,0,1,0,-0.04,0.3
4.09,-30,-30,0.24,-6,-6,0,0,1,0,-0.02,0.34
4.094999,-17,-17,0.11,-6,-6,0,0,1,0,-0.01,0.27
4.1,-8,-8,-0.07,-4,-4,0,0,1,0,0.01,0.36
4.105,5,5,-0.21,-4,-4,0,0,1,0,0.02,0.28
4.110001,15,15,-0.39,-4,-4,0,0,1,0,0.04,0.35
4.115,27,27,-0.52,-4,-4,0,0,1,0,0.05,0.25
4.120001,37,37,-0.73,-4,-2,0,0,1,0,0.07,0.43
4.125,50,50,-0.87,-4,-2,0,0,1,0,0.09,0.27
4.129999,62,62,-1.04,0,-2,0,0,1,0,0.1,0.35
4.135,73,73,-1.16,0,-2,0,0,1,0,0.12,0.24
4.139999,83,83,-1.21,0,0,0,0,1,0,0.12,0.08
4.145,88,88,-1.31,0,0,0,0,1,0,0.13,0.2
4.15,93,93,-1.41,0,2,0,0,1,0,0.14,0.21
4.155001,101,101,-1.43,0,2,0,0,1,0,0.14,0.04
4.16,105,105,-1.44,2,2,0,0,1,0,0.14,0.01
4.165001,106,106,-1.45,2,2,0,0,1,0,0.14,0.01
4.17,106,106,-1.74,4,2,0,0,1,0,0.17,0.59
4.174999,108,108,-1.8,4,2,0,0,1,0,0.18,0.12
4.18,129,129,-1.63,2,4,0,0,1,0,0.16,-0.35
4.184999,118,118,-1.52,2,4,0,0,1,0,0.15,-0.22
4.190001,111,111,-1.65,6,4,0,0,1,0,0.17,0.27
4.195,116,116,-1.64,6,4,0,0,1,0,0.16,-0.03
4.200001,120,120,-1.41,4,2,0,0,1,0,0.14,-0.45
4.205,104,104,-1.19,4,2,0,0,1,0,0.12,-0.44
4.209999,88,88,-1.24,6,6,0,0,1,0,0.12,0.1
4.215,90,90,-1.17,6,6,0,0,1,0,0.12,-0.13
4.219999,87,87,-0.9,6,4,0,0,1,0,0.09,-0.56
4.225,69,69,-0.64,6,4,0,0,1,0,0.06,-0.5
4.23,49,49,-0.54,6,6,0,0,1,0,0.05,-0.21
4.235001,40,40,-0.39,6,6,0,0,1,0,0.04,-0.29
4.24,29,29,-0.25,4,6,0,0,1,0,0.02,-0.29
4.245001,18,18,-0.03,4,6,0,0,1,0,0,-0.43
4.25,1,1,0.19,4,4,0,0,1,0,-0.02,-0.44
4.254999,-16,-16,0.32,4,4,0,0,1,0,-0.03,-0.26
4.26,-26,-26,0.44,4,4,0,0,1,0,-0.04,-0.24
4.264999,-35,-35,0.51,4,4,0,0,1,0,-0.05,-0.15
4.27,-41,-41,0.66,2,2,0,0,1,0,-0.07,-0.3
4.275,-53,-53,0.71,2,2,0,0,1,0,-0.07,-0.09
4.280001,-55,-55,0.72,2,2,0,0,1,0,-0.07,-0.04
4.285,-57,-57,0.66,2,2,0,0,1,0,-0.07,0.12
4.290001,-50,-50,0.65,0,2,0,0,1,0,-0.07,0.02
4.295,-51,-51,0.59,0,2,0,0,1,0,-0.06,0.12
4.299999,-45,-45,0.48,0,0,0,0,1,0,-0.05,0.24
4.305,-35,-35,0.31,0,0,0,0,1,0,-0.03,0.33
4.309999,-22,-22,0.18,0,0,0,0,1,0,-0.02,0.26
4.315001,-13,-13,0.03,0,0,0,0,1,0,0,0.29
4.32,-2,-2,-0.06,-2,-2,0,0,1,0,0.01,0.19
4.325001,4,4,-0.11,-2,-2,0,0,1,0,0.01,0.09
4.33,8,8,-0.23,0,-2,0,0,1,0,0.02,0.23
4.334999,16,16,-0.33,0,-2,0,0,1,0,0.03,0.2
4.34,23,23,-0.45,0,0,0,0,1,0,0.04,0.24
4.344999,32,32,-0.51,0,0,0,0,1,0,0.05,0.13
4.35,37,37,-0.57,0,0,0,0,1,0,0.06,0.12
4.355,42,42,-0.62,0,0,0,0,1,0,0.06,0.11
4.360001,46,46,-0.68,0,0,0,0,1,0,0.07,0.11
4.365,50,50,-0.76,0,0,0,0,1,0,0.08,0.16
4.370001,55,55,-0.75,0,2,0,0,1,0,0.08,-0.02
4.375,56,56,-0.78,0,2,0,0,1,0,0.08,0.06
4.379999,58,58,-0.82,0,0,0,0,1,0,0.08,0.07
4.385,60,60,-0.82,0,0,0,0,1,0,0.08,0
4.389999,61,61,-0.82,2,2,0,0,1,0,0.08,0
4.395,61,61,-0.8,2,2,0,0,1,0,0.08,-0.04
4.4,60,60,-0.64,2,0,0,0,1,0,0.06,-0.31
4.405001,48,48,-0.48,2,0,0,0,1,0,0.05,-0.32
4.41,36,36,-0.42,4,4,0,0,1,0,0.04,-0.12
4.415001,31,31,-0.34,4,4,0,0,1,0,0.03,-0.15
4.42,26,26,-0.15,2,2,0,0,1,0,0.01,-0.4
4.424999,10,10,0.02,2,2,0,0,1,0,0,-0.33
4.43,-2,-2,0.19,2,2,0,0,1,0,-0.02,-0.35
4.434999,-16,-16,0.32,2,2,0,0,1,0,-0.03,-0.25
4.440001,-25,-25,0.45,2,2,0,0,1,0,-0.04,-0.26
4.445,-36,-36,0.59,2,2,0,0,1,0,-0.06,-0.28
4.450001,-47,-47,0.79,0,0,0,0,1,0,-0.08,-0.4
4.455,-64,-64,0.88,0,0,0,0,1,0,-0.09,-0.17
4.459999,-69,-69,0.94,0,0,0,0,1,0,-0.09,-0.12
4.465,-74,-74,0.99,0,0,0,0,1,0,-0.1,-0.1
4.469999,-78,-78,1.05,-2,0,0,0,1,0,-0.1,-0.12
4.475,-83,-83,1.11,-2,0,0,0,1,0,-0.11,-0.11
4.48,-87,-87,1.16,0,0,0,0,1,0,-0.12,-0.11
4.485001,-91,-91,1.31,0,0,0,0,1,0,-0.13,-0.29
4.49,-105,-105,1.42,-2,-4,0,0,1,0,-0.14,-0.23
4.495001,-114,-114,1.54,-2,-4,0,0,1,0,-0.15,-0.24
4.5,-124,-124,1.53,-2,-2,0,0,1,0,-0.15,0.02
4.504999,-118,-118,1.59,-2,-2,0,0,1,0,-0.16,-0.11
4.51,-125,-125,1.83,-4,-4,0,0,1,0,-0.18,-0.48
4.514999,-154,-154,1.94,-4,-4,0,0,1,0,-0.19,-0.23
4.52,-157,-157,1.94,-4,-4,0,0,1,0,-0.19,0
4.525,-151,-151,1.8,-4,-4,0,0,1,0,-0.18,0.3
4.530001,-127,-127,2.02,-8,-6,0,0,1,0,-0.2,-0.45
4.535,-170,-170,2.05,-8,-6,0,0,1,0,-0.21,-0.06
4.540001,-161,-161,2.16,-6,-4,0,0,1,0,-0.22,-0.21
4.545,-174,-174,1.9,-6,-4,0,0,1,0,-0.19,0.51
4.549999,-123,-123,2.11,-8,-6,0,0,1,0,-0.21,-0.42
4.555,-177,-177,2.1,-8,-6,0,0,1,0,-0.21,0.02
4.559999,-162,-162,2.18,-6,-6,0,0,1,0,-0.22,-0.15
4.565001,-174,-174,2.01,-6,-6,0,0,1,0,-0.2,0.33
4.57,-141,-141,2.16,-8,-10,0,0,1,0,-0.22,-0.29
4.575001,-176,-176,2.09,-8,-10,0,0,1,0,-0.21,0.13
4.58,-156,-156,2.05,-6,-8,0,0,1,0,-0.21,0.08
4.584999,-155,-155,1.84,-6,-8,0,0,1,0,-0.18,0.42
4.59,-125,-125,1.93,-8,-10,0,0,1,0,-0.19,-0.18
4.594999,-155,-155,1.71,-8,-10,0,0,1,0,-0.17,0.44
4.6,-115,-115,1.73,-6,-8,0,0,1,0,-0.17,-0.03
4.605,-135,-135,1.54,-6,-8,0,0,1,0,-0.15,0.37
4.610001,-107,-107,1.59,-8,-10,0,0,1,0,-0.16,-0.1
4.615,-125,-125,1.45,-8,-10,0,0,1,0,-0.15,0.28
4.620001,-104,-104,1.38,-6,-8,0,0,1,0,-0.14,0.14
4.625,-103,-103,1.18,-6,-8,0,0,1,0,-0.12,0.41
4.629999,-81,-81,1.22,-8,-10,0,0,1,0,-0.12,-0.08
4.635,-96,-96,1.04,-8,-10,0,0,1,0,-0.1,0.36
4.639999,-73,-73,0.99,-6,-8,0,0,1,0,-0.1,0.1
4.645,-75,-75,0.8,-6,-8,0,0,1,0,-0.08,0.37
4.65,-56,-56,0.69,-6,-8,0,0,1,0,-0.07,0.24
4.655001,-50,-50,0.51,-6,-8,0,0,1,0,-0.05,0.36
4.66,-36,-36,0.35,-6,-6,0,0,1,0,-0.03,0.33
4.665001,-25,-25,0.22,-6,-6,0,0,1,0,-0.02,0.25
4.67,-16,-16,0.14,-6,-6,0,0,1,0,-0.01,0.16
4.674999,-11,-11,0.05,-6,-6,0,0,1,0,0,0.18
4.68,-4,-4,-0.08,-6,-4,0,0,1,0,0.01,0.25
4.684999,5,5,-0.17,-6,-4,0,0,1,0,0.02,0.19
4.690001,12,12,-0.28,-4,-4,0,0,1,0,0.03,0.21
4.695,20,20,-0.36,-4,-4,0,0,1,0,0.04,0.18
4.700001,26,26,-0.42,-2,-2,0,0,1,0,0.04,0.11
4.705,31,31,-0.48,-2,-2,0,0,1,0,0.05,0.13
4.709999,35,35,-0.54,-2,-2,0,0,1,0,0.05,0.1
4.715,39,39,-0.57,-2,-2,0,0,1,0,0.06,0.06
4.719999,42,42,-0.6,-2,-2,0,0,1,0,0.06,0.06
4.725,44,44,-0.57,-2,-2,0,0,1,0,0.06,-0.04
4.73,43,43,-0.54,0,-2,0,0,1,0,0.05,-0.07
4.735001,40,40,-0.45,0,-2,0,0,1,0,0.05,-0.17
4.74,34,34,-0.37,0,0,0,0,1,0,0.04,-0.17
4.745001,28,28,-0.29,0,0,0,0,1,0,0.03,-0.16
4.75,21,21,-0.19,0,0,0,0,1,0,0.02,-0.21
4.754999,13,13,-0.04,0,0,0,0,1,0,0,-0.29
4.76,2,2,0.09,2,0,0,0,1,0,-0.01,-0.26
4.764999,-8,-8,0.17,2,0,0,0,1,0,-0.02,-0.17
4.77,-14,-14,0.26,0,0,0,0,1,0,-0.03,-0.17
4.775,-21,-21,0.33,0,0,0,0,1,0,-0.03,-0.15
4.780001,-27,-27,0.43,0,0,0,0,1,0,-0.04,-0.19
4.785,-34,-34,0.51,0,0,0,0,1,0,-0.05,-0.16
4.790001,-40,-40,0.57,-2,0,0,0,1,0,-0.06,-0.14
4.795,-45,-45,0.58,-2,0,0,0,1,0,-0.06,-0.02
4.799999,-46,-46,0.64,0,-2,0,0,1,0,-0.06,-0.1
4.805,-50,-50,0.7,0,-2,0,0,1,0,-0.07,-0.12
4.809999,-55,-55,0.78,-2,-2,0,0,1,0,-0.08,-0.17
4.815001,-62,-62,0.78,-2,-2,0,0,1,0,-0.08,0
4.82,-61,-61,0.82,0,-2,0,0,1,0,-0.08,-0.09
4.825001,-65,-65,0.86,0,-2,0,0,1,0,-0.09,-0.08
4.83,-68,-68,1.02,-2,-2,0,0,1,0,-0.1,-0.31
4.834999,-82,-82,1.09,-2,-2,0,0,1,0,-0.11,-0.15
4.84,-86,-86,1.03,-2,-2,0,0,1,0,-0.1,0.12
4.844999,-78,-78,0.93,-2,-2,0,0,1,0,-0.09,0.2
4.85,-69,-69,0.89,-2,-4,0,0,1,0,-0.09,0.08
4.855,-68,-68,0.83,-2,-4,0,0,1,0,-0.08,0.13
4.860001,-62,-62,0.8,-2,-4,0,0,1,0,-0.08,0.05
4.865,-61,-61,0.66,-2,-4,0,0,1,0,-0.07,0.29
4.870001,-47,-47,0.58,-4,-4,0,0,1,0,-0.06,0.17
4.875,-43,-43,0.42,-4,-4,0,0,1,0,-0.04,0.32
4.879999,-30,-30,0.31,-2,-2,0,0,1,0,-0.03,0.22
4.885,-22,-22,0.13,-2,-2,0,0,1,0,-0.01,0.34
4.889999,-9,-9,0,-2,-4,0,0,1,0,0,0.28
4.895,0,0,-0.15,-2,-4,0,0,1,0,0.02,0.29
4.9,11,11,-0.26,-2,-2,0,0,1,0,0.03,0.22
4.905001,19,19,-0.42,-2,-2,0,0,1,0,0.04,0.32
4.91,30,30,-0.64,-2,-2,0,0,1,0,0.06,0.45
4.915001,43,43,-0.81,-2,-2,0,0,1,0,0.08,0.34
4.92,57,57,-1.02,0,-2,0,0,1,0,0.1,0.4
4.924999,70,70,-1.16,0,-2,0,0,1,0,0.12,0.28
4.93,82,82,-1.3,0,0,0,0,1,0,0.13,0.29
4.934999,91,91,-1.37,0,0,0,0,1,0,0.14,0.13
4.940001,99,99,-1.35,0,0,0,0,1,0,0.13,-0.03
4.945,100,100,-1.38,0,0,0,0,1,0,0.14,0.06
4.950001,101,101,-1.59,2,4,0,0,1,0,0.16,0.41
4.955,108,108,-1.62,2,4,0,0,1,0,0.16,0.08
4.959999,118,118,-1.72,2,2,0,0,1,0,0.17,0.19
4.965,122,122,-1.76,2,2,0,0,1,0,0.18,0.08
4.969999,127,127,-1.93,4,4,0,0,1,0,0.19,0.35
4.975,134,134,-1.96,4,4,0,0,1,0,0.2,0.06
4.98,141,141,-1.88,4,4,0,0,1,0,0.19,-0.16
4.985001,136,136,-1.73,4,4,0,0,1,0,0.17,-0.3
4.99,125,125,-1.9,6,6,0,0,1,0,0.19,0.34
4.995001,132,132,-1.93,6,6,0,0,1,0,0.19,0.05
5,139,139,-1.85,6,6,0,0,1,0,0.18,-0.16
5.004999,134,134,-1.57,6,6,0,0,1,0,0.16,-0.57
5.01,119,119,-1.65,8,8,0,0,1,0,0.17,0.18
5.014999,118,118,-1.63,8,8,0,0,1,0,0.16,-0.04
5.02,120,120,-1.46,6,6,0,0,1,0,0.15,-0.34
5.025,107,107,-1.22,6,6,0,0,1,0,0.12,-0.49
5.030001,91,91,-1.13,6,8,0,0,1,0,0.11,-0.17
5.035,84,84,-1.04,6,8,0,0,1,0,0.1,-0.18
5.040001,77,77,-0.92,6,6,0,0,1,0,0.09,-0.25
5.045,68,68,-0.69,6,6,0,0,1,0,0.07,-0.45
5.049999,52,52,-0.52,6,6,0,0,1,0,0.05,-0.34
5.055,39,39,-0.37,6,6,0,0,1,0,0.04,-0.31
5.059999,27,27,-0.25,6,6,0,0,1,0,0.02,-0.24
5.065001,18,18,-0.1,6,6,0,0,1,0,0.01,-0.28
5.07,7,7,0.03,6,6,0,0,1,0,0,-0.27
5.075001,-3,-3,0.09,6,6,0,0,1,0,-0.01,-0.12
5.08,-8,-8,0.15,4,4,0,0,1,0,-0.02,-0.12
5.084999,-12,-12,0.19,4,4,0,0,1,0,-0.02,-0.09
5.09,-16,-16,0.26,4,4,0,0,1,0,-0.03,-0.12
5.094999,-20,-20,0.26,4,4,0,0,1,0,-0.03,0
5.1,-20,-20,0.2,4,2,0,0,1,0,-0.02,0.11
5.105,-16,-16,0.14,4,2,0,0,1,0,-0.01,0.13
5.110001,-11,-11,0.13,0,2,0,0,1,0,-0.01,0.01
5.115,-11,-11,0.08,0,2,0,0,1,0,-0.01,0.11
5.120001,-6,-6,-0.04,0,2,0,0,1,0,0,0.23
5.125,2,2,-0.25,0,2,0,0,1,0,0.02,0.42
5.129999,17,17,-0.41,0,0,0,0,1,0,0.04,0.33
5.135,29,29,-0.54,0,0,0,0,1,0,0.05,0.26
5.139999,39,39,-0.68,0,0,0,0,1,0,0.07,0.27
5.145,48,48,-0.87,0,0,0,0,1,0,0.09,0.38
5.15,60,60,-1.15,0,0,0,0,1,0,0.12,0.58
5.155001,72,72,-1.36,0,0,0,0,1,0,0.14,0.41
5.16,93,93,-1.46,0,0,0,0,1,0,0.15,0.21
5.165001,104,104,-1.56,0,0,0,0,1,0,0.16,0.2
5.17,111,111,-2,2,4,0,0,1,0,0.2,0.87
5.174999,107,107,-2.31,2,4,0,0,1,0,0.23,0.63
5.18,140,140,-2.35,2,2,0,0,1,0,0.24,0.08
5.184999,167,167,-2.34,2,2,0,0,1,0,0.23,-0.03
5.190001,168,168,-2.65,4,4,0,0,1,0,0.26,0.61
5.195,162,162,-2.92,4,4,0,0,1,0,0.29,0.56
5.200001,184,184,-3.02,4,4,0,0,1,0,0.3,0.19
5.205,209,209,-2.92,4,4,0,0,1,0,0.29,-0.2
5.209999,204,204,-3.1,6,6,0,0,1,0,0.31,0.36
5.215,212,212,-3.27,6,6,0,0,1,0,0.33,0.34
5.219999,223,223,-3.31,6,4,0,0,1,0,0.33,0.07
5.225,229,229,-3.15,6,4,0,0,1,0,0.31,-0.32
5.23,217,217,-3.37,8,8,0,0,1,0,0.34,0.44
5.235001,225,225,-3.48,8,8,0,0,1,0,0.35,0.23
5.24,239,239,-3.6,8,8,0,0,1,0,0.36,0.23
5.245001,245,245,-3.31,8,8,0,0,1,0,0.33,-0.58
5.25,239,239,-3.45,10,10,0,0,1,0,0.35,0.29
5.254999,236,236,-3.37,10,10,0,0,1,0,0.34,-0.16
5.26,232,232,-3.4,10,10,0,0,1,0,0.34,0.05
5.264999,235,235,-3.05,10,10,0,0,1,0,0.31,-0.69
5.27,229,229,-3.15,12,12,0,0,1,0,0.32,0.2
5.275,218,218,-2.97,12,12,0,0,1,0,0.3,-0.36
5.280001,205,205,-2.98,12,12,0,0,1,0,0.3,0.03
5.285,210,210,-2.67,12,12,0,0,1,0,0.27,-0.63
5.290001,199,199,-2.7,12,12,0,0,1,0,0.27,0.07
5.295,191,191,-2.5,12,12,0,0,1,0,0.25,-0.41
5.299999,176,176,-2.31,12,12,0,0,1,0,0.23,-0.37
5.305,164,164,-1.93,12,12,0,0,1,0,0.19,-0.77
5.309999,153,153,-1.92,12,14,0,0,1,0,0.19,-0.03
5.315001,139,139,-1.63,12,14,0,0,1,0,0.16,-0.57
5.32,124,124,-1.57,10,12,0,0,1,0,0.16,-0.11
5.325001,115,115,-1.27,10,12,0,0,1,0,0.13,-0.6
5.33,98,98,-1.24,12,12,0,0,1,0,0.12,-0.06
5.334999,92,92,-1.04,12,12,0,0,1,0,0.1,-0.41
5.34,76,76,-0.87,10,10,0,0,1,0,0.09,-0.33
5.344999,65,65,-0.65,10,10,0,0,1,0,0.07,-0.44
5.35,49,49,-0.57,10,12,0,0,1,0,0.06,-0.16
5.355,43,43,-0.47,10,12,0,0,1,0,0.05,-0.2
5.360001,35,35,-0.39,8,10,0,0,1,0,0.04,-0.16
5.365,29,29,-0.29,8,10,0,0,1,0,0.03,-0.22
5.370001,21,21,-0.19,8,8,0,0,1,0,0.02,-0.2
5.375,14,14,-0.16,8,8,0,0,1,0,0.02,-0.05
5.379999,12,12,-0.16,6,6,0,0,1,0,0.02,0
5.385,12,12,-0.2,6,6,0,0,1,0,0.02,0.09
5.389999,15,15,-0.21,6,6,0,0,1,0,0.02,0.02
5.395,16,16,-0.29,6,6,0,0,1,0,0.03,0.16
5.4,21,21,-0.37,4,6,0,0,1,0,0.04,0.16
5.405001,27,27,-0.51,4,6,0,0,1,0,0.05,0.29
5.41,36,36,-0.71,4,4,0,0,1,0,0.07,0.39
5.415001,49,49,-0.91,4,4,0,0,1,0,0.09,0.41
5.42,63,63,-1.07,4,2,0,0,1,0,0.11,0.32
5.424999,75,75,-1.27,4,2,0,0,1,0,0.13,0.39
5.43,87,87,-1.53,6,4,0,0,1,0,0.15,0.52
5.434999,99,99,-1.82,6,4,0,0,1,0,0.18,0.57
5.440001,113,113,-1.96,2,4,0,0,1,0,0.2,0.29
5.445,137,137,-2.18,2,4,0,0,1,0,0.22,0.44
5.450001,146,146,-2.53,4,6,0,0,1,0,0.25,0.71
5.455,146,146,-2.67,4,6,0,0,1,0,0.27,0.28
5.459999,185,185,-2.79,4,4,0,0,1,0,0.28,0.23
5.465,193,193,-2.95,4,4,0,0,1,0,0.3,0.34
5.469999,203,203,-3.29,8,6,0,0,1,0,0.33,0.68
5.475,194,194,-3.33,8,6,0,0,1,0,0.33,0.08
5.48,231,231,-3.2,8,4,0,0,1,0,0.32,-0.27
5.485001,221,221,-3.11,8,4,0,0,1,0,0.31,-0.19
5.49,216,216,-3.24,10,10,0,0,1,0,0.32,0.27
5.495001,222,222,-3.06,10,10,0,0,1,0,0.31,-0.36
5.5,211,211,-2.9,8,10,0,0,1,0,0.29,-0.33
5.504999,201,201,-2.61,8,10,0,0,1,0,0.26,-0.57
5.51,192,192,-2.58,10,10,0,0,1,0,0.26,-0.07
5.514999,183,183,-2.28,10,10,0,0,1,0,0.23,-0.6
5.52,171,171,-1.89,10,10,0,0,1,0,0.19,-0.77
5.525,150,150,-1.6,10,10,0,0,1,0,0.16,-0.58
5.530001,122,122,-1.53,12,12,0,0,1,0,0.15,-0.15
5.535,112,112,-1.23,12,12,0,0,1,0,0.12,-0.6
5.540001,95,95,-0.95,12,10,0,0,1,0,0.09,-0.56
5.545,73,73,-0.75,12,10,0,0,1,0,0.07,-0.4
5.549999,55,55,-0.67,10,10,0,0,1,0,0.07,-0.15
5.555,50,50,-0.47,10,10,0,0,1,0,0.05,-0.4
5.559999,35,35,-0.21,8,8,0,0,1,0,0.02,-0.52
5.565001,15,15,-0.02,8,8,0,0,1,0,0,-0.38
5.57,1,1,0.28,8,8,0,0,1,0,-0.03,-0.61
5.575001,-24,-24,0.57,8,8,0,0,1,0,-0.06,-0.58
5.58,-48,-48,0.84,6,8,0,0,1,0,-0.08,-0.54
5.584999,-70,-70,1.04,6,8,0,0,1,0,-0.1,-0.41
5.59,-85,-85,1.25,6,4,0,0,1,0,-0.13,-0.42
5.594999,-102,-102,1.37,6,4,0,0,1,0,-0.14,-0.23
5.6,-109,-109,1.36,4,4,0,0,1,0,-0.14,0.01
5.605,-106,-106,1.42,4,4,0,0,1,0,-0.14,-0.11
5.610001,-112,-112,1.7,0,0,0,0,1,0,-0.17,-0.56
5.615,-145,-145,1.85,0,0,0,0,1,0,-0.19,-0.3
5.620001,-151,-151,1.76,2,2,0,0,1,0,-0.18,0.18
5.625,-129,-129,1.73,2,2,0,0,1,0,-0.17,0.06
5.629999,-132,-132,1.99,-4,-2,0,0,1,0,-0.2,-0.53
5.635,-170,-170,2.11,-4,-2,0,0,1,0,-0.21,-0.23
5.639999,-170,-170,2.04,-2,0,0,0,1,0,-0.2,0.13
5.645,-152,-152,1.88,-2,0,0,0,1,0,-0.19,0.32
5.65,-133,-133,2.14,-6,-4,0,0,1,0,-0.21,-0.51
5.655001,-183,-183,2.21,-6,-4,0,0,1,0,-0.22,-0.14
5.66,-176,-176,2.11,-4,-6,0,0,1,0,-0.21,0.19
5.665001,-155,-155,1.99,-4,-6,0,0,1,0,-0.2,0.25
5.67,-143,-143,2.12,-8,-6,0,0,1,0,-0.21,-0.27
5.674999,-173,-173,2.25,-8,-6,0,0,1,0,-0.22,-0.25
5.68,-183,-183,2.15,-8,-6,0,0,1,0,-0.21,0.21
5.684999,-156,-156,2.03,-8,-6,0,0,1,0,-0.2,0.23
5.690001,-147,-147,2.22,-8,-8,0,0,1,0,-0.22,-0.37
5.695,-184,-184,2.29,-8,-8,0,0,1,0,-0.23,-0.15
5.700001,-183,-183,2.37,-8,-8,0,0,1,0,-0.24,-0.16
5.705,-190,-190,2.22,-8,-8,0,0,1,0,-0.22,0.31
5.709999,-156,-156,2.35,-10,-10,0,0,1,0,-0.23,-0.27
5.715,-192,-192,2.24,-10,-10,0,0,1,0,-0.22,0.21
5.719999,-163,-163,2.31,-8,-10,0,0,1,0,-0.23,-0.14
5.725,-184,-184,2.19,-8,-10,0,0,1,0,-0.22,0.25
5.73,-157,-157,2.34,-10,-10,0,0,1,0,-0.23,-0.31
5.735001,-193,-193,2.34,-10,-10,0,0,1,0,-0.23,0
5.74,-182,-182,2.39,-10,-10,0,0,1,0,-0.24,-0.08
5.745001,-188,-188,2.24,-10,-10,0,0,1,0,-0.22,0.3
5.75,-159,-159,2.51,-10,-12,0,0,1,0,-0.25,-0.55
5.754999,-219,-219,2.48,-10,-12,0,0,1,0,-0.25,0.06
5.76,-189,-189,2.55,-8,-10,0,0,1,0,-0.25,-0.13
5.764999,-203,-203,2.48,-8,-10,0,0,1,0,-0.25,0.13
5.77,-185,-185,2.72,-10,-12,0,0,1,0,-0.27,-0.46
5.775,-234,-234,2.71,-10,-12,0,0,1,0,-0.27,0.01
5.780001,-209,-209,2.88,-10,-10,0,0,1,0,-0.29,-0.34
5.785,-242,-242,2.65,-10,-10,0,0,1,0,-0.26,0.46
5.790001,-175,-175,2.84,-12,-12,0,0,1,0,-0.28,-0.39
5.795,-241,-241,2.6,-12,-12,0,0,1,0,-0.26,0.49
5.799999,-169,-169,2.62,-12,-12,0,0,1,0,-0.26,-0.04
5.805,-204,-204,2.37,-12,-12,0,0,1,0,-0.24,0.48
5.809999,-155,-155,2.56,-12,-12,0,0,1,0,-0.26,-0.37
5.815001,-214,-214,2.33,-12,-12,0,0,1,0,-0.23,0.45
5.82,-156,-156,2.36,-12,-10,0,0,1,0,-0.24,-0.06
5.825001,-185,-185,2.06,-12,-10,0,0,1,0,-0.21,0.61
5.83,-126,-126,2.22,-12,-12,0,0,1,0,-0.22,-0.33
5.834999,-184,-184,1.85,-12,-12,0,0,1,0,-0.18,0.76
5.84,-103,-103,1.72,-12,-12,0,0,1,0,-0.17,0.25
5.844999,-124,-124,1.61,-12,-12,0,0,1,0,-0.16,0.23
5.85,-116,-116,1.56,-10,-12,0,0,1,0,-0.16,0.1
5.855,-117,-117,1.51,-10,-12,0,0,1,0,-0.15,0.09
5.860001,-114,-114,1.37,-8,-8,0,0,1,0,-0.14,0.28
5.865,-98,-98,1.31,-8,-8,0,0,1,0,-0.13,0.12
5.870001,-99,-99,1.31,-10,-10,0,0,1,0,-0.13,0.01
5.875,-102,-102,1.19,-10,-10,0,0,1,0,-0.12,0.23
5.879999,-87,-87,1.14,-10,-10,0,0,1,0,-0.11,0.11
5.885,-86,-86,1.06,-10,-10,0,0,1,0,-0.11,0.16
5.889999,-79,-79,1.06,-8,-10,0,0,1,0,-0.11,0
5.895,-82,-82,0.98,-8,-10,0,0,1,0,-0.1,0.16
5.9,-73,-73,0.99,-8,-8,0,0,1,0,-0.1,-0.02
5.905001,-77,-77,0.94,-8,-8,0,0,1,0,-0.09,0.09
5.91,-71,-71,1,-8,-8,0,0,1,0,-0.1,-0.12
5.915001,-79,-79,0.99,-8,-8,0,0,1,0,-0.1,0.03
5.92,-76,-76,1,-6,-6,0,0,1,0,-0.1,-0.03
5.924999,-78,-78,0.95,-6,-6,0,0,1,0,-0.1,0.09
5.93,-72,-72,1.02,-6,-6,0,0,1,0,-0.1,-0.14
5.934999,-81,-81,1.04,-6,-6,0,0,1,0,-0.1,-0.04
